Timestamp,Value
2019-07-01 00:00:00,67.767
2019-07-01 00:30:00,68.172
2019-07-01 01:00:00,68.538
2019-07-01 01:30:00,68.823
2019-07-01 02:00:00,68.97
2019-07-01 02:30:00,69.0
2019-07-01 03:00:00,69.035
2019-07-01 03:30:00,68.854
2019-07-01 04:00:00,68.684
2019-07-01 04:30:00,68.389
2019-07-01 05:00:00,67.804
2019-07-01 05:30:00,67.103
2019-07-01 06:00:00,66.37
2019-07-01 06:30:00,65.515
2019-07-01 07:00:00,64.606
2019-07-01 07:30:00,63.509
2019-07-01 08:00:00,62.509
2019-07-01 08:30:00,61.381
2019-07-01 09:00:00,60.959
2019-07-01 09:30:00,60.28
2019-07-01 10:00:00,59.792
2019-07-01 10:30:00,59.886
2019-07-01 11:00:00,60.433
2019-07-01 11:30:00,60.396
2019-07-01 12:00:00,60.933
2019-07-01 12:30:00,61.632
2019-07-01 13:00:00,62.267
2019-07-01 13:30:00,62.968
2019-07-01 14:00:00,63.64
2019-07-01 14:30:00,64.142
2019-07-01 15:00:00,64.434
2019-07-01 15:30:00,64.434
2019-07-01 16:00:00,64.686
2019-07-01 16:30:00,64.345
2019-07-01 17:00:00,64.185
2019-07-01 17:30:00,63.879
2019-07-01 18:00:00,63.194
2019-07-01 18:30:00,62.727
2019-07-01 19:00:00,62.527
2019-07-01 19:30:00,62.156
2019-07-01 20:00:00,62.178
2019-07-01 20:30:00,62.048
2019-07-01 21:00:00,62.089
2019-07-01 21:30:00,62.863
2019-07-01 22:00:00,63.385
2019-07-01 22:30:00,64.107
2019-07-01 23:00:00,65.017
2019-07-01 23:30:00,65.885
2019-07-02 00:00:00,66.751
2019-07-02 00:30:00,67.371
2019-07-02 01:00:00,67.877
2019-07-02 01:30:00,68.291
2019-07-02 02:00:00,68.527
2019-07-02 02:30:00,68.62
2019-07-02 03:00:00,68.611
2019-07-02 03:30:00,68.433
2019-07-02 04:00:00,68.198
2019-07-02 04:30:00,67.652
2019-07-02 05:00:00,67.099
2019-07-02 05:30:00,66.368
2019-07-02 06:00:00,65.433
2019-07-02 06:30:00,64.36
2019-07-02 07:00:00,63.283
2019-07-02 07:30:00,62.303
2019-07-02 08:00:00,60.947
2019-07-02 08:30:00,60.245
2019-07-02 09:00:00,59.466
2019-07-02 09:30:00,52.933
2019-07-02 10:00:00,58.708
2019-07-02 10:30:00,58.777
2019-07-02 11:00:00,58.894
2019-07-02 11:30:00,59.363
2019-07-02 12:00:00,59.962
2019-07-02 12:30:00,60.713
2019-07-02 13:00:00,61.787
2019-07-02 13:30:00,62.204
2019-07-02 14:00:00,62.619
2019-07-02 14:30:00,62.899
2019-07-02 15:00:00,63.119
2019-07-02 15:30:00,63.275
2019-07-02 16:00:00,58.196
2019-07-02 16:30:00,58.157
2019-07-02 17:00:00,57.502
2019-07-02 17:30:00,56.744
2019-07-02 18:00:00,56.464
2019-07-02 18:30:00,55.724
2019-07-02 19:00:00,56.395
2019-07-02 19:30:00,55.407
2019-07-02 20:00:00,55.353
2019-07-02 20:30:00,55.966
2019-07-02 21:00:00,55.93
2019-07-02 21:30:00,62.379
2019-07-02 22:00:00,63.239
2019-07-02 22:30:00,64.162
2019-07-02 23:00:00,64.908
2019-07-02 23:30:00,66.1
2019-07-03 00:00:00,66.822
2019-07-03 00:30:00,67.516
2019-07-03 01:00:00,68.059
2019-07-03 01:30:00,68.368
2019-07-03 02:00:00,68.64
2019-07-03 02:30:00,68.708
2019-07-03 03:00:00,68.664
2019-07-03 03:30:00,68.472
2019-07-03 04:00:00,68.147
2019-07-03 04:30:00,67.721
2019-07-03 05:00:00,67.051
2019-07-03 05:30:00,66.337
2019-07-03 06:00:00,65.411
2019-07-03 06:30:00,64.54
2019-07-03 07:00:00,63.35
2019-07-03 07:30:00,62.369
2019-07-03 08:00:00,61.533
2019-07-03 08:30:00,60.82
2019-07-03 09:00:00,59.904
2019-07-03 09:30:00,59.817
2019-07-03 10:00:00,59.486
2019-07-03 10:30:00,59.884
2019-07-03 11:00:00,59.211
2019-07-03 11:30:00,59.852
2019-07-03 12:00:00,60.516
2019-07-03 12:30:00,55.506
2019-07-03 13:00:00,56.004
2019-07-03 13:30:00,56.072
2019-07-03 14:00:00,56.833
2019-07-03 14:30:00,57.537
2019-07-03 15:00:00,57.732
2019-07-03 15:30:00,57.483
2019-07-03 16:00:00,57.677
2019-07-03 16:30:00,57.37
2019-07-03 17:00:00,57.612
2019-07-03 17:30:00,62.633
2019-07-03 18:00:00,62.358
2019-07-03 18:30:00,61.966
2019-07-03 19:00:00,61.805
2019-07-03 19:30:00,61.743
2019-07-03 20:00:00,61.532
2019-07-03 20:30:00,61.53
2019-07-03 21:00:00,61.852
2019-07-03 21:30:00,62.387
2019-07-03 22:00:00,57.699
2019-07-03 22:30:00,58.968
2019-07-03 23:00:00,59.934
2019-07-03 23:30:00,61.216
2019-07-04 00:00:00,62.21
2019-07-04 00:30:00,63.113
2019-07-04 01:00:00,67.749
2019-07-04 01:30:00,68.127
2019-07-04 02:00:00,65.099
2019-07-04 02:30:00,65.326
2019-07-04 03:00:00,65.277
2019-07-04 03:30:00,64.84
2019-07-04 04:00:00,64.33
2019-07-04 04:30:00,63.448
2019-07-04 05:00:00,66.618
2019-07-04 05:30:00,60.959
2019-07-04 06:00:00,59.534
2019-07-04 06:30:00,58.012
2019-07-04 07:00:00,56.468
2019-07-04 07:30:00,54.685
2019-07-04 08:00:00,53.816
2019-07-04 08:30:00,52.405
2019-07-04 09:00:00,51.612
2019-07-04 09:30:00,51.776
2019-07-04 10:00:00,51.208
2019-07-04 10:30:00,51.651
2019-07-04 11:00:00,51.759
2019-07-04 11:30:00,58.278
2019-07-04 12:00:00,53.018
2019-07-04 12:30:00,53.609
2019-07-04 13:00:00,54.327
2019-07-04 13:30:00,60.978
2019-07-04 14:00:00,61.342
2019-07-04 14:30:00,61.392
2019-07-04 15:00:00,61.301
2019-07-04 15:30:00,55.702
2019-07-04 16:00:00,61.179
2019-07-04 16:30:00,60.695
2019-07-04 17:00:00,60.824
2019-07-04 17:30:00,60.488
2019-07-04 18:00:00,59.976
2019-07-04 18:30:00,53.457
2019-07-04 19:00:00,53.231
2019-07-04 19:30:00,53.246
2019-07-04 20:00:00,59.106
2019-07-04 20:30:00,59.671
2019-07-04 21:00:00,59.679
2019-07-04 21:30:00,60.577
2019-07-04 22:00:00,61.365
2019-07-04 22:30:00,62.307
2019-07-04 23:00:00,63.759
2019-07-04 23:30:00,64.69
2019-07-05 00:00:00,65.698
2019-07-05 00:30:00,66.463
2019-07-05 01:00:00,67.17
2019-07-05 01:30:00,67.776
2019-07-05 02:00:00,68.003
2019-07-05 02:30:00,68.21
2019-07-05 03:00:00,68.202
2019-07-05 03:30:00,67.857
2019-07-05 04:00:00,67.361
2019-07-05 04:30:00,66.64
2019-07-05 05:00:00,65.534
2019-07-05 05:30:00,64.316
2019-07-05 06:00:00,62.963
2019-07-05 06:30:00,60.75
2019-07-05 07:00:00,59.383
2019-07-05 07:30:00,57.943
2019-07-05 08:00:00,56.302
2019-07-05 08:30:00,55.059
2019-07-05 09:00:00,54.572
2019-07-05 09:30:00,54.275
2019-07-05 10:00:00,54.47
2019-07-05 10:30:00,55.292
2019-07-05 11:00:00,56.061
2019-07-05 11:30:00,56.659
2019-07-05 12:00:00,57.88
2019-07-05 12:30:00,58.728
2019-07-05 13:00:00,59.486
2019-07-05 13:30:00,60.343
2019-07-05 14:00:00,61.017
2019-07-05 14:30:00,61.333
2019-07-05 15:00:00,61.856
2019-07-05 15:30:00,61.726
2019-07-05 16:00:00,62.072
2019-07-05 16:30:00,61.667
2019-07-05 17:00:00,61.9
2019-07-05 17:30:00,61.728
2019-07-05 18:00:00,61.882
2019-07-05 18:30:00,61.931
2019-07-05 19:00:00,61.67
2019-07-05 19:30:00,61.858
2019-07-05 20:00:00,62.174
2019-07-05 20:30:00,62.4
2019-07-05 21:00:00,62.952
2019-07-05 21:30:00,63.391
2019-07-05 22:00:00,64.006
2019-07-05 22:30:00,64.729
2019-07-05 23:00:00,65.504
2019-07-05 23:30:00,65.899
2019-07-06 00:00:00,66.45
2019-07-06 00:30:00,67.075
2019-07-06 01:00:00,67.532
2019-07-06 01:30:00,68.024
2019-07-06 02:00:00,68.233
2019-07-06 02:30:00,68.484
2019-07-06 03:00:00,68.576
2019-07-06 03:30:00,68.619
2019-07-06 04:00:00,68.5
2019-07-06 04:30:00,68.336
2019-07-06 05:00:00,68.024
2019-07-06 05:30:00,67.548
2019-07-06 06:00:00,67.18
2019-07-06 06:30:00,66.577
2019-07-06 07:00:00,65.867
2019-07-06 07:30:00,65.107
2019-07-06 08:00:00,64.442
2019-07-06 08:30:00,63.499
2019-07-06 09:00:00,63.141
2019-07-06 09:30:00,62.485
2019-07-06 10:00:00,62.375
2019-07-06 10:30:00,61.947
2019-07-06 11:00:00,62.006
2019-07-06 11:30:00,62.224
2019-07-06 12:00:00,62.415
2019-07-06 12:30:00,62.668
2019-07-06 13:00:00,63.199
2019-07-06 13:30:00,63.325
2019-07-06 14:00:00,63.576
2019-07-06 14:30:00,63.939
2019-07-06 15:00:00,63.69
