Timestamp,Value
2019-07-01 00:00:00,68.234
2019-07-01 00:30:00,68.561
2019-07-01 01:00:00,68.838
2019-07-01 01:30:00,69.072
2019-07-01 02:00:00,69.185
2019-07-01 02:30:00,69.208
2019-07-01 03:00:00,69.243
2019-07-01 03:30:00,69.096
2019-07-01 04:00:00,68.963
2019-07-01 04:30:00,68.705
2019-07-01 05:00:00,68.262
2019-07-01 05:30:00,67.711
2019-07-01 06:00:00,67.13
2019-07-01 06:30:00,66.41
2019-07-01 07:00:00,65.713
2019-07-01 07:30:00,64.811
2019-07-01 08:00:00,63.959
2019-07-01 08:30:00,63.122
2019-07-01 09:00:00,62.715
2019-07-01 09:30:00,62.216
2019-07-01 10:00:00,61.763
2019-07-01 10:30:00,61.867
2019-07-01 11:00:00,62.342
2019-07-01 11:30:00,62.345
2019-07-01 12:00:00,62.735
2019-07-01 12:30:00,63.316
2019-07-01 13:00:00,63.813
2019-07-01 13:30:00,64.37
2019-07-01 14:00:00,64.894
2019-07-01 14:30:00,65.312
2019-07-01 15:00:00,65.583
2019-07-01 15:30:00,65.561
2019-07-01 16:00:00,65.738
2019-07-01 16:30:00,65.467
2019-07-01 17:00:00,65.329
2019-07-01 17:30:00,65.152
2019-07-01 18:00:00,64.612
2019-07-01 18:30:00,64.166
2019-07-01 19:00:00,63.997
2019-07-01 19:30:00,63.731
2019-07-01 20:00:00,63.696
2019-07-01 20:30:00,63.651
2019-07-01 21:00:00,63.696
2019-07-01 21:30:00,64.266
2019-07-01 22:00:00,64.728
2019-07-01 22:30:00,65.332
2019-07-01 23:00:00,66.038
2019-07-01 23:30:00,66.741
2019-07-02 00:00:00,67.412
2019-07-02 00:30:00,67.941
2019-07-02 01:00:00,68.324
2019-07-02 01:30:00,68.639
2019-07-02 02:00:00,68.842
2019-07-02 02:30:00,68.927
2019-07-02 03:00:00,68.911
2019-07-02 03:30:00,68.755
2019-07-02 04:00:00,68.583
2019-07-02 04:30:00,68.155
2019-07-02 05:00:00,67.699
2019-07-02 05:30:00,67.115
2019-07-02 06:00:00,66.353
2019-07-02 06:30:00,65.466
2019-07-02 07:00:00,64.651
2019-07-02 07:30:00,63.832
2019-07-02 08:00:00,62.729
2019-07-02 08:30:00,62.213
2019-07-02 09:00:00,61.584
2019-07-02 09:30:00,55.551
2019-07-02 10:00:00,60.949
2019-07-02 10:30:00,61.101
2019-07-02 11:00:00,61.134
2019-07-02 11:30:00,61.476
2019-07-02 12:00:00,61.992
2019-07-02 12:30:00,62.612
2019-07-02 13:00:00,63.411
2019-07-02 13:30:00,63.745
2019-07-02 14:00:00,64.131
2019-07-02 14:30:00,64.352
2019-07-02 15:00:00,64.532
2019-07-02 15:30:00,64.643
2019-07-02 16:00:00,59.834
2019-07-02 16:30:00,59.783
2019-07-02 17:00:00,59.206
2019-07-02 17:30:00,58.677
2019-07-02 18:00:00,58.394
2019-07-02 18:30:00,57.755
2019-07-02 19:00:00,58.238
2019-07-02 19:30:00,57.477
2019-07-02 20:00:00,57.481
2019-07-02 20:30:00,57.848
2019-07-02 21:00:00,57.923
2019-07-02 21:30:00,63.857
2019-07-02 22:00:00,64.608
2019-07-02 22:30:00,65.299
2019-07-02 23:00:00,65.95
2019-07-02 23:30:00,66.889
2019-07-03 00:00:00,67.456
2019-07-03 00:30:00,68.033
2019-07-03 01:00:00,68.459
2019-07-03 01:30:00,68.708
2019-07-03 02:00:00,68.93
2019-07-03 02:30:00,68.998
2019-07-03 03:00:00,68.949
2019-07-03 03:30:00,68.779
2019-07-03 04:00:00,68.518
2019-07-03 04:30:00,68.186
2019-07-03 05:00:00,67.669
2019-07-03 05:30:00,67.099
2019-07-03 06:00:00,66.345
2019-07-03 06:30:00,65.674
2019-07-03 07:00:00,64.692
2019-07-03 07:30:00,63.914
2019-07-03 08:00:00,63.21
2019-07-03 08:30:00,62.694
2019-07-03 09:00:00,61.991
2019-07-03 09:30:00,61.899
2019-07-03 10:00:00,61.667
2019-07-03 10:30:00,61.865
2019-07-03 11:00:00,61.322
2019-07-03 11:30:00,61.999
2019-07-03 12:00:00,62.461
2019-07-03 12:30:00,57.647
2019-07-03 13:00:00,58.04
2019-07-03 13:30:00,58.072
2019-07-03 14:00:00,58.643
2019-07-03 14:30:00,59.225
2019-07-03 15:00:00,59.397
2019-07-03 15:30:00,59.23
2019-07-03 16:00:00,59.404
2019-07-03 16:30:00,59.096
2019-07-03 17:00:00,59.364
2019-07-03 17:30:00,64.087
2019-07-03 18:00:00,63.937
2019-07-03 18:30:00,63.547
2019-07-03 19:00:00,63.446
2019-07-03 19:30:00,63.333
2019-07-03 20:00:00,63.21
2019-07-03 20:30:00,63.233
2019-07-03 21:00:00,63.55
2019-07-03 21:30:00,63.943
2019-07-03 22:00:00,59.438
2019-07-03 22:30:00,60.427
2019-07-03 23:00:00,61.183
2019-07-03 23:30:00,62.296
2019-07-04 00:00:00,63.174
2019-07-04 00:30:00,63.937
2019-07-04 01:00:00,68.236
2019-07-04 01:30:00,68.517
2019-07-04 02:00:00,65.582
2019-07-04 02:30:00,65.786
2019-07-04 03:00:00,65.757
2019-07-04 03:30:00,65.363
2019-07-04 04:00:00,64.92
2019-07-04 04:30:00,64.181
2019-07-04 05:00:00,67.314
2019-07-04 05:30:00,62.091
2019-07-04 06:00:00,60.897
2019-07-04 06:30:00,59.616
2019-07-04 07:00:00,58.387
2019-07-04 07:30:00,56.964
2019-07-04 08:00:00,56.237
2019-07-04 08:30:00,55.008
2019-07-04 09:00:00,54.324
2019-07-04 09:30:00,54.541
2019-07-04 10:00:00,54.095
2019-07-04 10:30:00,54.485
2019-07-04 11:00:00,54.582
2019-07-04 11:30:00,60.551
2019-07-04 12:00:00,55.486
2019-07-04 12:30:00,56.016
2019-07-04 13:00:00,56.682
2019-07-04 13:30:00,62.771
2019-07-04 14:00:00,63.091
2019-07-04 14:30:00,63.198
2019-07-04 15:00:00,63.09
2019-07-04 15:30:00,57.806
2019-07-04 16:00:00,63.002
2019-07-04 16:30:00,62.545
2019-07-04 17:00:00,62.628
2019-07-04 17:30:00,62.313
2019-07-04 18:00:00,62.04
2019-07-04 18:30:00,55.94
2019-07-04 19:00:00,55.677
2019-07-04 19:30:00,55.804
2019-07-04 20:00:00,61.246
2019-07-04 20:30:00,61.735
2019-07-04 21:00:00,61.698
2019-07-04 21:30:00,62.445
