Timestamp,Value
2019-07-01 00:00:00,67.511
2019-07-01 00:30:00,67.956
2019-07-01 01:00:00,68.346
2019-07-01 01:30:00,68.673
2019-07-01 02:00:00,68.84
2019-07-01 02:30:00,68.871
2019-07-01 03:00:00,68.923
2019-07-01 03:30:00,68.716
2019-07-01 04:00:00,68.53
2019-07-01 04:30:00,68.155
2019-07-01 05:00:00,67.542
2019-07-01 05:30:00,66.786
2019-07-01 06:00:00,65.909
2019-07-01 06:30:00,64.921
2019-07-01 07:00:00,63.942
2019-07-01 07:30:00,62.632
2019-07-01 08:00:00,61.46
2019-07-01 08:30:00,60.203
2019-07-01 09:00:00,59.702
2019-07-01 09:30:00,59.01
2019-07-01 10:00:00,58.252
2019-07-01 10:30:00,58.472
2019-07-01 11:00:00,59.148
2019-07-01 11:30:00,59.273
2019-07-01 12:00:00,59.801
2019-07-01 12:30:00,60.509
2019-07-01 13:00:00,61.248
2019-07-01 13:30:00,61.98
2019-07-01 14:00:00,62.753
2019-07-01 14:30:00,63.322
2019-07-01 15:00:00,63.75
2019-07-01 15:30:00,63.68
2019-07-01 16:00:00,64.022
2019-07-01 16:30:00,63.56
2019-07-01 17:00:00,63.345
2019-07-01 17:30:00,63.205
2019-07-01 18:00:00,62.372
2019-07-01 18:30:00,61.724
2019-07-01 19:00:00,61.489
2019-07-01 19:30:00,61.129
2019-07-01 20:00:00,60.994
2019-07-01 20:30:00,60.997
2019-07-01 21:00:00,61.065
2019-07-01 21:30:00,61.883
2019-07-01 22:00:00,62.586
2019-07-01 22:30:00,63.421
2019-07-01 23:00:00,64.413
2019-07-01 23:30:00,65.413
2019-07-02 00:00:00,66.325
2019-07-02 00:30:00,67.082
2019-07-02 01:00:00,67.635
2019-07-02 01:30:00,68.083
2019-07-02 02:00:00,68.349
2019-07-02 02:30:00,68.488
2019-07-02 03:00:00,68.453
2019-07-02 03:30:00,68.236
2019-07-02 04:00:00,67.968
2019-07-02 04:30:00,67.394
2019-07-02 05:00:00,66.743
2019-07-02 05:30:00,65.915
2019-07-02 06:00:00,64.91
2019-07-02 06:30:00,63.53
2019-07-02 07:00:00,62.392
2019-07-02 07:30:00,61.321
2019-07-02 08:00:00,59.704
2019-07-02 08:30:00,59.049
2019-07-02 09:00:00,58.07
2019-07-02 09:30:00,51.47
2019-07-02 10:00:00,57.317
2019-07-02 10:30:00,57.459
2019-07-02 11:00:00,57.35
2019-07-02 11:30:00,57.912
2019-07-02 12:00:00,58.628
2019-07-02 12:30:00,59.583
2019-07-02 13:00:00,60.672
2019-07-02 13:30:00,61.169
2019-07-02 14:00:00,61.676
2019-07-02 14:30:00,62.074
2019-07-02 15:00:00,62.311
2019-07-02 15:30:00,62.419
