Timestamp,Value
2019-07-01 00:00:00,-446.4
2019-07-01 00:30:00,-381.59999999999997
2019-07-01 01:00:00,-345.6
2019-07-01 01:30:00,-320.4
2019-07-01 02:00:00,-288.0
2019-07-01 02:30:00,-298.8
2019-07-01 03:00:00,-288.0
2019-07-01 03:30:00,-309.59999999999997
2019-07-01 04:00:00,-334.8
2019-07-01 04:30:00,-378.0
2019-07-01 05:00:00,-446.4
2019-07-01 05:30:00,-529.1999999999999
2019-07-01 06:00:00,-579.6
2019-07-01 06:30:00,-640.8
2019-07-01 07:00:00,-763.1999999999999
2019-07-01 07:30:00,-828.0
2019-07-01 08:00:00,-882.0
2019-07-01 08:30:00,-892.8
2019-07-01 09:00:00,-964.8000000000001
2019-07-01 09:30:00,-968.4000000000001
2019-07-01 10:00:00,-1004.4000000000001
2019-07-01 10:30:00,-1022.3999999999999
2019-07-01 11:00:00,-954.0
2019-07-01 11:30:00,-964.8000000000001
2019-07-01 12:00:00,-957.6
2019-07-01 12:30:00,-907.2
2019-07-01 13:00:00,-871.1999999999999
2019-07-01 13:30:00,-835.2
2019-07-01 14:00:00,-792.0
2019-07-01 14:30:00,-748.8
2019-07-01 15:00:00,-709.2
2019-07-01 15:30:00,-745.1999999999999
2019-07-01 16:00:00,-702.0
2019-07-01 16:30:00,-745.1999999999999
2019-07-01 17:00:00,-756.0
2019-07-01 17:30:00,-763.1999999999999
2019-07-01 18:00:00,-792.0
2019-07-01 18:30:00,-810.0
2019-07-01 19:00:00,-867.6
2019-07-01 19:30:00,-914.4
2019-07-01 20:00:00,-864.0
2019-07-01 20:30:00,-856.8
2019-07-01 21:00:00,-896.4
2019-07-01 21:30:00,-856.8
2019-07-01 22:00:00,-806.4
2019-07-01 22:30:00,-763.1999999999999
2019-07-01 23:00:00,-709.2
2019-07-01 23:30:00,-622.8
2019-07-02 00:00:00,-547.1999999999999
2019-07-02 00:30:00,-478.8
2019-07-02 01:00:00,-450.0
2019-07-02 01:30:00,-388.8
2019-07-02 02:00:00,-352.8
2019-07-02 02:30:00,-345.6
2019-07-02 03:00:00,-360.0
2019-07-02 03:30:00,-385.2
2019-07-02 04:00:00,-381.59999999999997
2019-07-02 04:30:00,-460.8
2019-07-02 05:00:00,-518.4
2019-07-02 05:30:00,-572.4
2019-07-02 06:00:00,-684.0
2019-07-02 06:30:00,-709.2
2019-07-02 07:00:00,-824.4
2019-07-02 07:30:00,-885.6
2019-07-02 08:00:00,-914.4
2019-07-02 08:30:00,-1004.4000000000001
2019-07-02 09:00:00,-1026.0
2019-07-02 09:30:00,-738.0
2019-07-02 10:00:00,-1083.6
2019-07-02 10:30:00,-1090.8
2019-07-02 11:00:00,-1018.8
2019-07-02 11:30:00,-979.2
2019-07-02 12:00:00,-946.8000000000001
2019-07-02 12:30:00,-939.6
2019-07-02 13:00:00,-907.2
2019-07-02 13:30:00,-838.8000000000001
2019-07-02 14:00:00,-842.4000000000001
2019-07-02 14:30:00,-802.8000000000001
2019-07-02 15:00:00,-788.4
2019-07-02 15:30:00,-795.6
2019-07-02 16:00:00,-464.40000000000003
2019-07-02 16:30:00,-486.00000000000006
2019-07-02 17:00:00,-504.00000000000006
2019-07-02 17:30:00,-536.4
2019-07-02 18:00:00,-554.4
2019-07-02 18:30:00,-608.4000000000001
2019-07-02 19:00:00,-586.8000000000001
2019-07-02 19:30:00,-651.6
2019-07-02 20:00:00,-597.6
2019-07-02 20:30:00,-590.4
2019-07-02 21:00:00,-615.6
2019-07-02 21:30:00,-864.0
2019-07-02 22:00:00,-813.6
2019-07-02 22:30:00,-770.4
2019-07-02 23:00:00,-680.4
2019-07-02 23:30:00,-604.8000000000001
2019-07-03 00:00:00,-554.4
2019-07-03 00:30:00,-486.00000000000006
2019-07-03 01:00:00,-399.6
2019-07-03 01:30:00,-381.59999999999997
2019-07-03 02:00:00,-345.6
2019-07-03 02:30:00,-316.79999999999995
2019-07-03 03:00:00,-331.2
2019-07-03 03:30:00,-370.79999999999995
2019-07-03 04:00:00,-414.0
2019-07-03 04:30:00,-442.8
2019-07-03 05:00:00,-514.8
2019-07-03 05:30:00,-597.6
2019-07-03 06:00:00,-651.6
2019-07-03 06:30:00,-705.6
2019-07-03 07:00:00,-828.0
2019-07-03 07:30:00,-867.6
2019-07-03 08:00:00,-936.0
