Timestamp,Value
2019-07-01 00:00:00,597.6
2019-07-01 00:30:00,536.4
2019-07-01 01:00:00,468.0
2019-07-01 01:30:00,432.0
2019-07-01 02:00:00,388.8
2019-07-01 02:30:00,385.2
2019-07-01 03:00:00,385.2
2019-07-01 03:30:00,417.6
2019-07-01 04:00:00,450.0
2019-07-01 04:30:00,478.8
2019-07-01 05:00:00,590.4
2019-07-01 05:30:00,691.2
2019-07-01 06:00:00,788.4
2019-07-01 06:30:00,860.4
2019-07-01 07:00:00,972.0000000000001
2019-07-01 07:30:00,1062.0
2019-07-01 08:00:00,1108.8
2019-07-01 08:30:00,1216.8000000000002
2019-07-01 09:00:00,1242.0
2019-07-01 09:30:00,1306.8
2019-07-01 10:00:00,1321.2
2019-07-01 10:30:00,1317.6
2019-07-01 11:00:00,1285.2
2019-07-01 11:30:00,1292.3999999999999
2019-07-01 12:00:00,1245.6
2019-07-01 12:30:00,1220.4
2019-07-01 13:00:00,1141.2
2019-07-01 13:30:00,1108.8
2019-07-01 14:00:00,1033.1999999999998
2019-07-01 14:30:00,1000.8000000000001
2019-07-01 15:00:00,968.4000000000001
2019-07-01 15:30:00,968.4000000000001
2019-07-01 16:00:00,921.6
2019-07-01 16:30:00,975.6
2019-07-01 17:00:00,986.4000000000001
2019-07-01 17:30:00,1029.6
2019-07-01 18:00:00,1101.6
2019-07-01 18:30:00,1105.2
2019-07-01 19:00:00,1116.0
2019-07-01 19:30:00,1159.2
2019-07-01 20:00:00,1155.6000000000001
2019-07-01 20:30:00,1166.4
2019-07-01 21:00:00,1177.2
2019-07-01 21:30:00,1101.6
2019-07-01 22:00:00,1072.8
2019-07-01 22:30:00,1018.8
2019-07-01 23:00:00,921.6
2019-07-01 23:30:00,828.0
2019-07-02 00:00:00,727.2
2019-07-02 00:30:00,666.0
2019-07-02 01:00:00,579.6
2019-07-02 01:30:00,511.19999999999993
2019-07-02 02:00:00,478.8
2019-07-02 02:30:00,464.40000000000003
2019-07-02 03:00:00,460.8
2019-07-02 03:30:00,486.00000000000006
2019-07-02 04:00:00,543.6
2019-07-02 04:30:00,612.0
2019-07-02 05:00:00,684.0
2019-07-02 05:30:00,770.4
2019-07-02 06:00:00,856.8
2019-07-02 06:30:00,972.0000000000001
2019-07-02 07:00:00,1087.2
2019-07-02 07:30:00,1141.2
2019-07-02 08:00:00,1249.1999999999998
2019-07-02 08:30:00,1314.0
2019-07-02 09:00:00,1386.0
2019-07-02 09:30:00,1551.6
2019-07-02 10:00:00,1400.4
2019-07-02 10:30:00,1432.8000000000002
2019-07-02 11:00:00,1396.8
2019-07-02 11:30:00,1353.6
2019-07-02 12:00:00,1321.2
2019-07-02 12:30:00,1285.2
2019-07-02 13:00:00,1184.4
2019-07-02 13:30:00,1144.8
2019-07-02 14:00:00,1144.8
2019-07-02 14:30:00,1112.4
2019-07-02 15:00:00,1080.0
2019-07-02 15:30:00,1076.3999999999999
2019-07-02 16:00:00,1198.8
2019-07-02 16:30:00,1195.2
2019-07-02 17:00:00,1220.4
2019-07-02 17:30:00,1310.3999999999999
2019-07-02 18:00:00,1317.6
2019-07-02 18:30:00,1353.6
2019-07-02 19:00:00,1292.3999999999999
2019-07-02 19:30:00,1364.4
2019-07-02 20:00:00,1378.8
2019-07-02 20:30:00,1310.3999999999999
2019-07-02 21:00:00,1335.6
2019-07-02 21:30:00,1134.0
2019-07-02 22:00:00,1083.6
2019-07-02 22:30:00,986.4000000000001
2019-07-02 23:00:00,932.4
2019-07-02 23:30:00,799.2
2019-07-03 00:00:00,705.6
2019-07-03 00:30:00,633.5999999999999
2019-07-03 01:00:00,550.8
2019-07-03 01:30:00,496.80000000000007
2019-07-03 02:00:00,457.2
2019-07-03 02:30:00,450.0
2019-07-03 03:00:00,457.2
2019-07-03 03:30:00,471.6
2019-07-03 04:00:00,522.0
2019-07-03 04:30:00,601.2
2019-07-03 05:00:00,691.2
2019-07-03 05:30:00,781.2
2019-07-03 06:00:00,874.8
2019-07-03 06:30:00,968.4000000000001
2019-07-03 07:00:00,1062.0
2019-07-03 07:30:00,1152.0
2019-07-03 08:00:00,1198.8
2019-07-03 08:30:00,1285.2
2019-07-03 09:00:00,1360.8
2019-07-03 09:30:00,1353.6
2019-07-03 10:00:00,1396.8
2019-07-03 10:30:00,1335.6
2019-07-03 11:00:00,1360.8
2019-07-03 11:30:00,1357.2
2019-07-03 12:00:00,1303.2
2019-07-03 12:30:00,1378.8
2019-07-03 13:00:00,1357.2
2019-07-03 13:30:00,1339.2
2019-07-03 14:00:00,1270.8
2019-07-03 14:30:00,1231.2
2019-07-03 15:00:00,1213.2
2019-07-03 15:30:00,1245.6
2019-07-03 16:00:00,1231.2
2019-07-03 16:30:00,1245.6
2019-07-03 17:00:00,1238.3999999999999
