Timestamp,Value
2019-07-01 00:00:00,144.0
2019-07-01 00:30:00,122.4
2019-07-01 01:00:00,115.2
2019-07-01 01:30:00,104.4
2019-07-01 02:00:00,82.8
2019-07-01 02:30:00,86.4
2019-07-01 03:00:00,82.8
2019-07-01 03:30:00,90.0
2019-07-01 04:00:00,100.8
2019-07-01 04:30:00,118.80000000000001
2019-07-01 05:00:00,140.4
2019-07-01 05:30:00,158.39999999999998
2019-07-01 06:00:00,169.2
2019-07-01 06:30:00,205.20000000000002
2019-07-01 07:00:00,223.2
2019-07-01 07:30:00,248.40000000000003
2019-07-01 08:00:00,277.2
2019-07-01 08:30:00,331.2
2019-07-01 09:00:00,306.0
2019-07-01 09:30:00,316.79999999999995
2019-07-01 10:00:00,298.8
2019-07-01 10:30:00,345.6
2019-07-01 11:00:00,306.0
2019-07-01 11:30:00,331.2
2019-07-01 12:00:00,298.8
2019-07-01 12:30:00,259.2
2019-07-01 13:00:00,284.4
2019-07-01 13:30:00,248.40000000000003
2019-07-01 14:00:00,230.4
2019-07-01 14:30:00,219.6
2019-07-01 15:00:00,255.59999999999997
2019-07-01 15:30:00,230.4
2019-07-01 16:00:00,234.0
2019-07-01 16:30:00,226.8
2019-07-01 17:00:00,244.8
2019-07-01 17:30:00,244.8
2019-07-01 18:00:00,262.8
2019-07-01 18:30:00,255.59999999999997
2019-07-01 19:00:00,252.00000000000003
2019-07-01 19:30:00,252.00000000000003
2019-07-01 20:00:00,302.40000000000003
2019-07-01 20:30:00,284.4
2019-07-01 21:00:00,291.6
2019-07-01 21:30:00,259.2
2019-07-01 22:00:00,259.2
2019-07-01 22:30:00,241.20000000000002
2019-07-01 23:00:00,208.8
2019-07-01 23:30:00,169.2
2019-07-02 00:00:00,162.0
2019-07-02 00:30:00,154.79999999999998
2019-07-02 01:00:00,144.0
2019-07-02 01:30:00,122.4
2019-07-02 02:00:00,111.6
2019-07-02 02:30:00,100.8
2019-07-02 03:00:00,97.2
2019-07-02 03:30:00,100.8
2019-07-02 04:00:00,115.2
2019-07-02 04:30:00,133.2
2019-07-02 05:00:00,151.20000000000002
2019-07-02 05:30:00,176.4
2019-07-02 06:00:00,208.8
2019-07-02 06:30:00,241.20000000000002
2019-07-02 07:00:00,255.59999999999997
2019-07-02 07:30:00,288.0
2019-07-02 08:00:00,334.8
2019-07-02 08:30:00,306.0
2019-07-02 09:00:00,306.0
2019-07-02 09:30:00,342.0
2019-07-02 10:00:00,349.2
2019-07-02 10:30:00,338.4
2019-07-02 11:00:00,342.0
2019-07-02 11:30:00,331.2
2019-07-02 12:00:00,313.2
2019-07-02 12:30:00,313.2
2019-07-02 13:00:00,302.40000000000003
2019-07-02 13:30:00,288.0
2019-07-02 14:00:00,270.0
2019-07-02 14:30:00,270.0
2019-07-02 15:00:00,259.2
2019-07-02 15:30:00,248.40000000000003
2019-07-02 16:00:00,241.20000000000002
2019-07-02 16:30:00,244.8
2019-07-02 17:00:00,266.4
2019-07-02 17:30:00,280.8
2019-07-02 18:00:00,270.0
2019-07-02 18:30:00,288.0
2019-07-02 19:00:00,309.59999999999997
2019-07-02 19:30:00,298.8
2019-07-02 20:00:00,284.4
2019-07-02 20:30:00,284.4
2019-07-02 21:00:00,288.0
2019-07-02 21:30:00,262.8
2019-07-02 22:00:00,252.00000000000003
2019-07-02 22:30:00,262.8
2019-07-02 23:00:00,216.0
2019-07-02 23:30:00,180.0
2019-07-03 00:00:00,158.39999999999998
2019-07-03 00:30:00,144.0
2019-07-03 01:00:00,133.2
2019-07-03 01:30:00,115.2
2019-07-03 02:00:00,100.8
2019-07-03 02:30:00,86.4
2019-07-03 03:00:00,100.8
2019-07-03 03:30:00,111.6
2019-07-03 04:00:00,118.80000000000001
2019-07-03 04:30:00,136.79999999999998
2019-07-03 05:00:00,169.2
2019-07-03 05:30:00,165.6
2019-07-03 06:00:00,190.79999999999998
2019-07-03 06:30:00,226.8
2019-07-03 07:00:00,252.00000000000003
2019-07-03 07:30:00,280.8
2019-07-03 08:00:00,291.6
2019-07-03 08:30:00,306.0
2019-07-03 09:00:00,320.4
2019-07-03 09:30:00,331.2
2019-07-03 10:00:00,313.2
2019-07-03 10:30:00,334.8
2019-07-03 11:00:00,334.8
2019-07-03 11:30:00,306.0
2019-07-03 12:00:00,280.8
2019-07-03 12:30:00,298.8
2019-07-03 13:00:00,298.8
2019-07-03 13:30:00,302.40000000000003
2019-07-03 14:00:00,266.4
2019-07-03 14:30:00,266.4
2019-07-03 15:00:00,262.8
2019-07-03 15:30:00,252.00000000000003
2019-07-03 16:00:00,255.59999999999997
2019-07-03 16:30:00,255.59999999999997
2019-07-03 17:00:00,244.8
2019-07-03 17:30:00,266.4
2019-07-03 18:00:00,284.4
2019-07-03 18:30:00,270.0
2019-07-03 19:00:00,259.2
2019-07-03 19:30:00,288.0
2019-07-03 20:00:00,280.8
2019-07-03 20:30:00,262.8
2019-07-03 21:00:00,284.4
2019-07-03 21:30:00,309.59999999999997
2019-07-03 22:00:00,248.40000000000003
2019-07-03 22:30:00,223.2
2019-07-03 23:00:00,205.20000000000002
2019-07-03 23:30:00,194.4
