Timestamp,Value
2019-07-01 00:00:00,-3268.8
2019-07-01 00:30:00,-2916.0
2019-07-01 01:00:00,-2606.4
2019-07-01 01:30:00,-2307.6
2019-07-01 02:00:00,-2142.0
2019-07-01 02:30:00,-2109.6
2019-07-01 03:00:00,-2062.7999999999997
2019-07-01 03:30:00,-2268.0
2019-07-01 04:00:00,-2448.0
2019-07-01 04:30:00,-2761.2000000000003
2019-07-01 05:00:00,-3236.4
2019-07-01 05:30:00,-3754.7999999999997
2019-07-01 06:00:00,-4226.4
2019-07-01 06:30:00,-4780.8
2019-07-01 07:00:00,-5266.8
2019-07-01 07:30:00,-5835.6
2019-07-01 08:00:00,-6339.599999999999
2019-07-01 08:30:00,-6829.2
2019-07-01 09:00:00,-7012.8
2019-07-01 09:30:00,-7268.400000000001
2019-07-01 10:00:00,-7462.8
2019-07-01 10:30:00,-7455.6
2019-07-01 11:00:00,-7196.400000000001
2019-07-01 11:30:00,-7228.8
2019-07-01 12:00:00,-7002.0
2019-07-01 12:30:00,-6660.0
2019-07-01 13:00:00,-6426.0
2019-07-01 13:30:00,-6080.400000000001
2019-07-01 14:00:00,-5767.200000000001
2019-07-01 14:30:00,-5500.8
2019-07-01 15:00:00,-5374.8
2019-07-01 15:30:00,-5364.0
2019-07-01 16:00:00,-5263.2
2019-07-01 16:30:00,-5414.4
2019-07-01 17:00:00,-5518.799999999999
2019-07-01 17:30:00,-5637.6
2019-07-01 18:00:00,-5961.599999999999
2019-07-01 18:30:00,-6202.8
2019-07-01 19:00:00,-6296.400000000001
2019-07-01 19:30:00,-6444.0
2019-07-01 20:00:00,-6494.400000000001
2019-07-01 20:30:00,-6508.8
2019-07-01 21:00:00,-6498.0
2019-07-01 21:30:00,-6152.400000000001
2019-07-01 22:00:00,-5893.2
2019-07-01 22:30:00,-5518.799999999999
2019-07-01 23:00:00,-5043.6
2019-07-01 23:30:00,-4525.2
2019-07-02 00:00:00,-4003.2000000000003
2019-07-02 00:30:00,-3549.6
2019-07-02 01:00:00,-3182.4
2019-07-02 01:30:00,-2836.8
2019-07-02 02:00:00,-2599.2
2019-07-02 02:30:00,-2494.7999999999997
2019-07-02 03:00:00,-2505.6
2019-07-02 03:30:00,-2689.2
2019-07-02 04:00:00,-2887.2000000000003
2019-07-02 04:30:00,-3340.8
2019-07-02 05:00:00,-3754.7999999999997
2019-07-02 05:30:00,-4248.0
2019-07-02 06:00:00,-4834.8
2019-07-02 06:30:00,-5425.2
2019-07-02 07:00:00,-5936.4
2019-07-02 07:30:00,-6422.400000000001
2019-07-02 08:00:00,-7027.2
2019-07-02 08:30:00,-7261.2
2019-07-02 09:00:00,-7556.400000000001
2019-07-02 09:30:00,-10202.4
2019-07-02 10:00:00,-7894.8
2019-07-02 10:30:00,-7815.599999999999
2019-07-02 11:00:00,-7794.0
2019-07-02 11:30:00,-7632.0
2019-07-02 12:00:00,-7376.4
2019-07-02 12:30:00,-7074.0
2019-07-02 13:00:00,-6652.8
2019-07-02 13:30:00,-6462.0
2019-07-02 14:00:00,-6235.2
2019-07-02 14:30:00,-6116.400000000001
2019-07-02 15:00:00,-6008.400000000001
2019-07-02 15:30:00,-5932.799999999999
2019-07-02 16:00:00,-8434.8
2019-07-02 16:30:00,-8460.0
2019-07-02 17:00:00,-8719.2
2019-07-02 17:30:00,-8949.6
2019-07-02 18:00:00,-9050.4
2019-07-02 18:30:00,-9320.4
2019-07-02 19:00:00,-9147.6
2019-07-02 19:30:00,-9446.4
2019-07-02 20:00:00,-9432.0
2019-07-02 20:30:00,-9280.8
2019-07-02 21:00:00,-9262.8
2019-07-02 21:30:00,-6375.599999999999
2019-07-02 22:00:00,-5954.4
2019-07-02 22:30:00,-5547.599999999999
2019-07-02 23:00:00,-5101.2
2019-07-02 23:30:00,-4420.8
2019-07-03 00:00:00,-3963.6
2019-07-03 00:30:00,-3456.0
2019-07-03 01:00:00,-3031.2
2019-07-03 01:30:00,-2754.0
2019-07-03 02:00:00,-2484.0
2019-07-03 02:30:00,-2394.0
2019-07-03 03:00:00,-2462.4
2019-07-03 03:30:00,-2671.2
2019-07-03 04:00:00,-2962.7999999999997
2019-07-03 04:30:00,-3301.2000000000003
2019-07-03 05:00:00,-3798.0
2019-07-03 05:30:00,-4255.2
2019-07-03 06:00:00,-4816.8
2019-07-03 06:30:00,-5295.6
2019-07-03 07:00:00,-5914.8
2019-07-03 07:30:00,-6368.4
2019-07-03 08:00:00,-6753.599999999999
2019-07-03 08:30:00,-7020.0
2019-07-03 09:00:00,-7376.4
2019-07-03 09:30:00,-7430.400000000001
2019-07-03 10:00:00,-7527.6
2019-07-03 10:30:00,-7441.200000000001
2019-07-03 11:00:00,-7707.6
2019-07-03 11:30:00,-7379.999999999999
2019-07-03 12:00:00,-7117.200000000001
2019-07-03 12:30:00,-9381.6
2019-07-03 13:00:00,-9223.199999999999
2019-07-03 13:30:00,-9216.0
2019-07-03 14:00:00,-8946.0
2019-07-03 14:30:00,-8708.4
2019-07-03 15:00:00,-8636.4
2019-07-03 15:30:00,-8697.6
2019-07-03 16:00:00,-8629.199999999999
